CH1;CH2;PPG
143.91136;126.13658;588.7654
143.90419;126.138016;588.8031
143.90826;126.14598;588.8411
143.9283;126.15978;588.87915
143.9273;126.154564;588.9157
143.93947;126.16751;588.9493
143.94247;126.176636;588.98444
143.95389;126.1873;589.0171
143.96489;126.201294;589.04865
143.98155;126.212166;589.0805
143.97923;126.216095;589.1107
143.98299;126.2273;589.14014
143.97041;126.22415;589.1682
143.96918;126.224205;589.194
143.97363;126.22592;589.2194
143.9723;126.2321;589.2441
143.97772;126.24018;589.26685
143.97842;126.24239;589.28986
143.97833;126.24578;589.30994
143.99042;126.25453;589.3278
143.9794;126.25131;589.3457
143.96342;126.24816;589.36414
143.96759;126.25348;589.38086
143.95198;126.24397;589.3965
143.94582;126.23834;589.41156
143.94608;126.23539;589.4257
143.93906;126.218956;589.43726
143.9261;126.20649;589.4486
143.9254;126.20447;589.4587
143.92577;126.19648;589.4682
143.92548;126.18849;589.4758
143.93593;126.19336;589.48303
143.93353;126.18665;589.48914
143.92336;126.18527;589.4955
143.91956;126.181404;589.5006
143.91026;126.15919;589.5062
143.90228;126.13861;589.50964
143.88995;126.116486;589.51154
143.8788;126.10843;589.51215
143.88956;126.11334;589.5147
143.89851;126.10368;589.51465
143.88416;126.09141;589.51575
143.88261;126.08514;589.5153
143.87843;126.07083;589.5147
143.8661;126.05772;589.5148
143.84958;126.03817;589.51135
143.84486;126.03018;589.5078
143.84947;126.034615;589.5059
143.86086;126.03662;589.50446
143.8532;126.01707;589.5006
143.85919;126.00855;589.4974
143.8586;125.99921;589.4938
143.86118;126.00477;589.489
143.84677;125.98979;589.4809
143.84148;125.97771;589.47614
143.83694;125.963135;589.4712
143.83353;125.951164;589.46783
143.83147;125.93936;589.46027
143.82176;125.9334;589.4542
143.83337;125.936584;589.448
143.84044;125.93459;589.4412
143.83058;125.92356;589.43384
143.83018;125.92677;589.426
143.83102;125.93064;589.4178
143.83241;125.936584;589.41
143.83499;125.93984;589.404
143.83705;125.94125;589.39685
143.83897;125.93301;589.38904
143.83093;125.919174;589.3797
143.81973;125.9092;589.3721
143.818;125.904366;589.36316
143.82964;125.9063;589.35486
143.83778;125.92261;589.3476
143.84587;125.93682;589.33795
143.85681;125.94978;589.3303
143.86407;125.95689;589.3237
143.86914;125.9562;589.31555
143.87683;125.95494;589.3068
143.88374;125.95782;589.2973
143.87805;125.95104;589.2903
143.88109;125.95574;589.2813
143.87894;125.957085;589.27277
143.88177;125.95944;589.2658
143.88705;125.96569;589.2579
143.86908;125.9607;589.2478
143.86746;125.95567;589.238
143.86444;125.95203;589.23413
143.86311;125.947876;589.2306
143.85689;125.9396;589.21497
143.8675;125.945305;589.2054
143.86673;125.942635;589.20483
143.87462;125.95055;589.1993
143.87143;125.95271;589.1815
143.85948;125.94251;589.18463
143.86105;125.9381;589.16736
143.85495;125.92998;589.14514
143.8446;125.91455;589.133
143.84447;125.91579;589.1137
143.85677;125.92492;589.1028
143.85376;125.92409;589.0907
143.84839;125.92182;589.0808
143.8417;125.90687;589.0645
143.83138;125.895615;589.0556
143.82481;125.89254;589.0482
143.82892;125.88178;589.0337
143.82684;125.874084;589.0281
143.82712;125.88012;589.01215
143.8273;125.87771;588.9935
143.82494;125.876144;588.98175
143.81328;125.86007;588.9703
143.80038;125.84409;588.957
143.79729;125.838234;588.9504
143.79485;125.83108;588.9453
143.78624;125.82395;588.9306
143.77484;125.820305;588.918
143.78445;125.82795;588.91284
143.78534;125.82445;588.90393
143.77704;125.80965;588.89294
143.76874;125.797264;588.88684
143.77127;125.79594;588.8807
143.76009;125.78602;588.87836
143.75035;125.77843;588.8719
143.75023;125.775314;588.865
143.7453;125.767586;588.85767
143.74898;125.769806;588.8502
143.74963;125.7716;588.84863
143.74844;125.75724;588.84717
143.73987;125.75113;588.84796
143.73363;125.74784;588.8517
143.7311;125.74741;588.8519
143.72977;125.75118;588.846
143.74368;125.76994;588.8498
143.74135;125.761055;588.8555
143.74388;125.75547;588.8498
143.75195;125.75363;588.8496
143.74844;125.74527;588.8577
143.75334;125.75059;588.8642
143.755;125.75063;588.8618
143.76279;125.7591;588.8643
143.77322;125.76671;588.8682
143.76811;125.76358;588.8723
143.75648;125.77056;588.88
143.75008;125.77793;588.8893
143.74081;125.773285;588.8963
143.73221;125.76496;588.90375
143.73653;125.77342;588.91284
143.7339;125.764206;588.9221
143.7392;125.76029;588.928
143.74072;125.76029;588.9397
143.73935;125.76412;588.94806
143.7419;125.76854;588.95795
143.7438;125.76954;588.9659
143.74507;125.77245;588.9766
143.74963;125.77783;588.9846
143.74626;125.775665;588.9958
143.75653;125.78805;589.01
143.77118;125.79815;589.0227
143.78984;125.8146;589.0282
143.79288;125.820915;589.039
143.78867;125.82364;589.04846
143.77824;125.82564;589.0551
143.78027;125.829216;589.05975
143.79341;125.833916;589.0751
143.79366;125.837555;589.0886
143.79297;125.841545;589.08624
143.80515;125.85132;589.0907
143.80722;125.84581;589.0989
143.79913;125.83589;589.1066
143.79216;125.82366;589.1093
143.79532;125.82133;589.1165
143.80345;125.82397;589.1264
143.80641;125.83272;589.1347
143.8121;125.84076;589.1328
143.81926;125.83873;589.13947
143.82143;125.82977;589.14716
143.82188;125.82836;589.1461
143.8132;125.814514;589.1528
143.8107;125.80692;589.15765
143.80438;125.80225;589.1573
143.8062;125.795166;589.15643
143.81235;125.79033;589.1623
143.80157;125.774284;589.16235
143.79504;125.76115;589.1628
143.7901;125.758644;589.16437
143.79315;125.75988;589.1701
143.78906;125.76055;589.17206
143.79593;125.76317;589.1689
143.79573;125.75738;589.17035
143.7915;125.758575;589.17737
143.79434;125.76983;589.1701
143.79478;125.76899;589.16144
143.81099;125.78372;589.1646
143.82343;125.7987;589.1579
143.80908;125.78134;589.1573
143.79678;125.765076;589.1549
143.79236;125.76029;589.15424
143.77763;125.75304;589.1613
143.78658;125.760124;589.1527
143.79115;125.75521;589.1409
143.79407;125.75945;589.1366
143.79123;125.759315;589.13214
143.78334;125.74472;589.1328
143.76526;125.72863;589.12823
143.7578;125.7235;589.1226
143.76445;125.72524;589.1243
143.76335;125.7287;589.1162
143.76729;125.72625;589.109
143.7664;125.72982;589.1055
143.77492;125.74517;589.1011
143.77959;125.75569;589.09906
143.76514;125.74079;589.0953
143.76245;125.73533;589.0907
143.75008;125.71535;589.0907
143.74902;125.71668;589.09265
143.7426;125.7231;589.0821
143.7445;125.71558;589.0609
143.75604;125.71501;589.0569
143.75667;125.725266;589.05035
143.74652;125.71537;589.0408
143.74072;125.70672;589.0321
143.74269;125.70968;589.0269
143.73967;125.705505;589.02203
143.74849;125.7122;589.0169
143.75647;125.71613;589.0237
143.75102;125.711655;589.004
143.74019;125.70831;588.9967
143.72372;125.69926;588.99536
143.71542;125.67851;588.9914
143.70647;125.66375;588.98083
143.70897;125.66642;588.9676
143.69595;125.669235;588.9502
143.69562;125.67384;588.94653
143.7213;125.696465;588.9388
143.75914;125.72093;588.9373
143.80238;125.7703;588.9276
143.83781;125.84662;588.91583
143.8652;125.93607;588.9176
143.90674;126.07741;588.91156
143.94412;126.252525;588.9037
143.97116;126.44898;588.88306
143.98293;126.628395;588.86865
144.00633;126.81186;588.86206
144.01746;126.97415;588.8534
144.04695;127.121544;588.8456
144.06754;127.26895;588.83844
144.06511;127.36711;588.83154
144.01987;127.413315;588.8255
143.97348;127.42552;588.8234
143.93286;127.407524;588.81836
143.9181;127.33714;588.8105
143.90097;127.12224;588.79236
143.86392;126.76997;588.7861
143.81664;126.43158;588.78046
143.7854;126.14183;588.77924
143.74414;125.893875;588.786
143.68188;125.72129;588.7655
143.6548;125.66135;588.74615
143.65497;125.6746;588.7408
143.66219;125.689384;588.73193
143.69588;125.682686;588.72705
143.73509;125.6803;588.7217
143.76578;125.69985;588.7163
143.77306;125.711754;588.7137
143.78143;125.73039;588.70465
143.7885;125.77352;588.69556
143.80086;125.81508;588.6877
143.8092;125.842926;588.6787
143.8078;125.85814;588.6704
143.79097;125.860954;588.6654
143.79819;125.860886;588.66223
143.79807;125.86026;588.6582
143.7912;125.861595;588.65625
143.78607;125.86329;588.65106
143.78975;125.877;588.65405
143.7963;125.881546;588.6405
143.79701;125.877235;588.6346
143.82014;125.88047;588.6272
143.82031;125.881;588.62085
143.81404;125.8804;588.6102
143.81189;125.879074;588.60266
143.81326;125.88355;588.6053
143.81146;125.87969;588.5971
143.80705;125.87664;588.59143
143.81421;125.88083;588.5861
143.81859;125.88456;588.57837
143.81448;125.88119;588.56714
143.81206;125.878975;588.5607
143.81587;125.88834;588.55365
143.83244;125.9136;588.5513
143.83778;125.92514;588.5468
143.83615;125.92547;588.54047
143.83011;125.92933;588.5362
143.83174;125.93281;588.5302
143.83424;125.9274;588.52826
143.84688;125.929565;588.51654
143.84296;125.92625;588.51263
143.85019;125.93274;588.5065
143.86035;125.94323;588.5056
143.86356;125.95591;588.505
143.85252;125.95104;588.4919
143.84953;125.94728;588.4916
143.86226;125.94449;588.48865
143.85808;125.94489;588.4935
143.84637;125.94807;588.4954
143.83575;125.94103;588.4744
143.83943;125.94656;588.46674
143.85315;125.95353;588.46094
143.85223;125.94735;588.4519
143.8493;125.948425;588.4495
143.84541;125.95224;588.4446
143.84512;125.949234;588.4378
143.85033;125.947784;588.4345
143.84282;125.94633;588.43274
143.84619;125.95057;588.4264
143.84859;125.96142;588.4191
143.84642;125.95842;588.4183
143.8444;125.96099;588.4146
143.85724;125.97332;588.40955
143.84665;125.967255;588.4056
143.84016;125.964615;588.4045
143.8344;125.96014;588.40155
143.85329;125.97179;588.3997
143.85674;125.97594;588.39343
143.83948;125.9638;588.388
143.84198;125.96707;588.38306
143.854;125.978424;588.38525
143.84845;125.97127;588.39154
143.83037;125.960396;588.38885
143.8332;125.95813;588.3736
143.845;125.97541;588.37555
143.84451;125.99024;588.3685
143.85168;126.00467;588.36456
143.85033;126.00431;588.36786
143.85919;126.02167;588.3665
143.87886;126.03614;588.3584
143.882;126.035835;588.3528
143.88249;126.03614;588.3495
143.88327;126.04127;588.3498
143.8772;126.040245;588.3481
143.88654;126.04999;588.3442
143.89627;126.06449;588.33923
143.90353;126.08389;588.3367
143.91632;126.091644;588.33936
143.91054;126.08876;588.3395
143.9;126.082085;588.3405
143.89992;126.07991;588.3401
143.90831;126.08893;588.3451
143.91217;126.09653;588.3548
143.91324;126.10433;588.3455
143.9192;126.111786;588.3504
143.93268;126.12417;588.355
143.93803;126.13253;588.3633
143.93701;126.13199;588.3764
143.94315;126.136566;588.38477
143.94005;126.13709;588.39703
143.93283;126.140686;588.4153
143.9546;126.165794;588.4346
143.94629;126.17788;588.4524
143.94316;126.175156;588.47485
143.94904;126.17741;588.50275
143.94748;126.173134;588.531
143.95985;126.174446;588.56036
143.96779;126.17774;588.59247
143.97046;126.18088;588.6242
143.9749;126.190735;588.6579
143.98734;126.20544;588.6925
143.99446;126.22113;588.7291
144.0017;126.236534;588.7629
144.00206;126.23887;588.7997
143.99939;126.24089;588.83435
144.00864;126.25804;588.8686
144.01872;126.27406;588.9015
144.02602;126.28093;588.93585
144.0314;126.290726;588.9701
144.03593;126.303;589.003
144.03912;126.30586;589.0357
144.05362;126.30853;589.0676
144.06244;126.31149;589.0995
144.06238;126.31206;589.1298
144.0605;126.3155;589.1594
144.062;126.317375;589.1885
144.0667;126.33323;589.21857
144.08295;126.35155;589.24384
144.06929;126.35378;589.2699
144.05565;126.3515;589.2973
144.06416;126.352234;589.3218
144.09018;126.36184;589.34546
144.09204;126.36812;589.3683
144.1017;126.37546;589.3905
144.09831;126.37572;589.4102
144.10403;126.37977;589.43146
144.09956;126.380295;589.4508
144.09137;126.37422;589.4682
144.08649;126.36945;589.4843
144.07399;126.36363;589.50183
144.08577;126.36492;589.5165
144.08461;126.35982;589.52893
144.07942;126.35838;589.54425
144.08545;126.36361;589.55676
144.0701;126.346275;589.56714
144.04793;126.3231;589.5778
144.0389;126.30503;589.58704
144.0309;126.29084;589.5963
144.02686;126.2844;589.60345
144.03055;126.27871;589.6111
144.01837;126.26266;589.6184
143.99084;126.243324;589.6214
143.99512;126.23289;589.6278
143.99377;126.223015;589.631
143.9862;126.20859;589.63446
143.97995;126.1959;589.6375
143.96892;126.175514;589.6396
143.96109;126.1569;589.6391
143.96443;126.15453;589.64136
143.97743;126.15065;589.64343
143.96164;126.13725;589.64105
143.96548;126.136826;589.63983
143.96553;126.13181;589.64044
143.9577;126.11456;589.63965
143.9616;126.09215;589.6377
143.96254;126.075264;589.63556
143.95383;126.0606;589.63324
143.94595;126.05743;589.6313
143.92819;126.047226;589.6304
143.94124;126.041214;589.6242
143.94829;126.040215;589.62115
143.95251;126.034065;589.61816
143.95354;126.03209;589.6136
143.94911;126.022766;589.6105
143.945;126.01289;589.6049
143.94171;126.009315;589.6005
143.94077;126.007935;589.5967
143.94424;125.99871;589.5926
143.95682;125.99925;589.58673
143.94365;125.98643;589.5817
143.93314;125.97985;589.5765
143.93416;125.976295;589.5701
143.92886;125.96431;589.56836
143.92213;125.96118;589.5703
143.91885;125.963;589.56616
143.92294;125.96683;589.5546
143.92686;125.972244;589.54584
143.93565;125.982735;589.5435
143.93533;125.98536;589.5422
143.91634;125.96574;589.53815
143.91498;125.949356;589.5272
143.92305;125.95436;589.5223
143.93195;125.962944;589.5257
143.93582;125.9632;589.51404
143.92264;125.95879;589.5053
143.923;125.96619;589.4973
143.91817;125.965706;589.4888
143.91933;125.96511;589.48596
143.92996;125.96993;589.4777
143.93959;125.97403;589.4735
143.95067;125.97882;589.4666
143.9527;125.97983;589.4623
143.94693;125.974556;589.45544
143.93707;125.97749;589.45337
143.92258;125.97115;589.44946
143.93095;125.98059;589.4408
143.94418;125.996635;589.4345
143.93246;125.99706;589.42865
143.92429;125.989006;589.4214
143.92505;125.9835;589.41736
143.93942;125.98781;589.4118
143.95616;125.99034;589.4038
143.95392;125.98779;589.3975
143.94586;125.98083;589.3916
143.95447;125.99198;589.38684
143.94014;125.99358;589.3782
143.9348;125.97947;589.379
143.94017;125.97449;589.3725
143.94366;125.97034;589.3626
143.93803;125.964806;589.3514
143.9275;125.961105;589.3497
143.92119;125.95093;589.3404
143.9192;125.94866;589.32306
143.91435;125.95045;589.31757
143.90613;125.94866;589.3227
143.9105;125.94881;589.3199
143.90369;125.94781;589.3011
143.90804;125.94077;589.2882
143.91248;125.94156;589.28033
143.90239;125.92768;589.26874
143.90225;125.92153;589.26166
143.89787;125.910034;589.2506
143.902;125.91164;589.2414
143.89355;125.90637;589.23303
143.89127;125.907684;589.2225
143.89127;125.90434;589.2131
143.89597;125.90809;589.2124
143.88971;125.915405;589.20465
143.8945;125.91646;589.2045
143.89267;125.90396;589.21
143.88335;125.89382;589.19824
143.87993;125.89523;589.1939
143.88052;125.893394;589.19836
143.88466;125.88362;589.1839
143.8886;125.87904;589.17523
143.87016;125.86291;589.1661
143.8499;125.83964;589.165
143.84312;125.82676;589.1653
143.83669;125.81794;589.1713
143.84244;125.82604;589.16394
143.8419;125.83229;589.1646
143.8366;125.83303;589.1684
143.84152;125.83561;589.16406
143.83934;125.83527;589.16406
143.83698;125.83508;589.163
143.83794;125.826996;589.166
143.83366;125.819435;589.17017
143.82616;125.8023;589.17957
143.81879;125.796646;589.1962
143.8235;125.7992;589.1935
143.83214;125.80929;589.1849
143.84267;125.82409;589.1826
143.84651;125.830284;589.1851
143.84369;125.82209;589.18915
143.8452;125.81544;589.1921
143.83217;125.812935;589.1993
143.85274;125.837555;589.2059
143.84923;125.84159;589.2136
143.83905;125.84257;589.2139
143.85062;125.858826;589.22424
143.84554;125.86426;589.23474
143.84592;125.86974;589.24475
143.84956;125.85783;589.254
143.8476;125.844574;589.2506
143.8528;125.849525;589.2633
143.86046;125.86286;589.27527
143.86786;125.87302;589.27954
143.8705;125.884964;589.2732
143.877;125.89216;589.28577
143.8828;125.89657;589.2866
143.87787;125.895546;589.2907
143.87321;125.89688;589.3058
143.88309;125.89285;589.3076
143.88914;125.89462;589.3184
143.89754;125.902985;589.3259
143.88953;125.89852;589.3286
143.89328;125.90441;589.3259
143.89297;125.91064;589.3303
143.87119;125.896805;589.33093
143.87045;125.902695;589.33295
143.87924;125.9099;589.3398
143.88416;125.90956;589.3402
143.88077;125.90709;589.34216
